Positive,Negative,Subjectivity,date
0.7288135593220338,0.5084745762711864,0.05408167226643246,1499011200.0
0.5555555555555556,0.75,0.05262622344173466,1499097600.0
0.24444444444444444,0.7,0.057007428991609745,1499184000.0
0.32116788321167883,0.9416058394160584,0.07419182962829914,1499270400.0
0.5190839694656488,0.9236641221374046,0.07787356167683583,1499356800.0
0.6923076923076923,0.5,0.06269779686061303,1499443200.0
0.45454545454545453,0.5454545454545454,0.05362893924432814,1499529600.0
0.48148148148148145,0.5432098765432098,0.05578885143836247,1499616000.0
0.5573770491803278,0.6557377049180327,0.06965006475595373,1499702400.0
0.44565217391304346,0.7608695652173914,0.06016944313983269,1499788800.0
0.3951612903225806,0.5483870967741935,0.0542550490345142,1499875200.0
0.4105263157894737,0.7052631578947368,0.056917809340787155,1499961600.0
0.5714285714285714,0.5714285714285714,0.07167652625541929,1500048000.0
0.8235294117647058,0.5294117647058824,0.07527050912181113,1500134400.0
0.4222222222222222,0.5777777777777777,0.05402978797466317,1500220800.0
0.4732142857142857,0.9642857142857143,0.07885638953686006,1500307200.0
0.5887850467289719,1.0467289719626167,0.07659529071611751,1500393600.0
0.581081081081081,1.0135135135135136,0.08030669490993693,1500480000.0
0.53125,0.609375,0.051286951532319984,1500566400.0
0.8076923076923077,0.4230769230769231,0.048059019871673575,1500652800.0
0.23529411764705882,1.0,0.07611664090951019,1500739200.0
0.5977011494252874,0.7241379310344828,0.06668312679285283,1500825600.0
0.3764705882352941,0.5882352941176471,0.04584781312966758,1500912000.0
0.47191011235955055,0.8314606741573034,0.062077206081700934,1500998400.0
0.46774193548387094,0.7903225806451613,0.06742630558636359,1501084800.0
0.358974358974359,0.5769230769230769,0.0490327634611282,1501171200.0
0.7222222222222222,0.7777777777777778,0.05972507950867459,1501257600.0
0.45454545454545453,0.6818181818181818,0.052144251947856816,1501344000.0
0.30833333333333335,0.5833333333333334,0.044971993384748776,1501430400.0
0.2553191489361702,0.5177304964539007,0.03941163305090619,1501516800.0
0.5311004784688995,0.6124401913875598,0.06279960809855974,1501603200.0
0.4489795918367347,0.6836734693877551,0.053328876172693405,1501689600.0
0.5769230769230769,0.6282051282051282,0.06088705636265298,1501776000.0
0.64,0.48,0.05450505840242192,1501862400.0
1.0769230769230769,0.8461538461538461,0.10931800807630501,1501948800.0
0.581081081081081,0.5,0.05484885109791198,1502035200.0
0.5747126436781609,0.9885057471264368,0.08002372815625138,1502121600.0
0.35294117647058826,0.7294117647058823,0.05506270713877663,1502208000.0
0.5277777777777778,1.3194444444444444,0.0933777346354105,1502294400.0
0.40384615384615385,0.7692307692307693,0.06227991472310391,1502380800.0
0.4166666666666667,0.25,0.018803781610062083,1502467200.0
0.21428571428571427,0.6428571428571429,0.05017942559390579,1502553600.0
0.6588235294117647,0.7058823529411765,0.05551267642028102,1502640000.0
0.6857142857142857,0.8,0.06404169234242087,1502726400.0
0.3246753246753247,0.8831168831168831,0.04979504532104731,1502812800.0
0.2926829268292683,0.9024390243902439,0.058314715537374724,1502899200.0
0.3880597014925373,1.0,0.06444586767035743,1502985600.0
0.9,0.4,0.053117486921297155,1503072000.0
0.5,0.625,0.056146974769287775,1503158400.0
0.5333333333333333,0.8,0.0667486543233328,1503244800.0
0.582089552238806,0.4925373134328358,0.045580611192526654,1503331200.0
0.6129032258064516,0.6021505376344086,0.05888273836756581,1503417600.0
0.40425531914893614,0.8085106382978723,0.056937471308740634,1503504000.0
0.5833333333333334,0.4861111111111111,0.052672326882057405,1503590400.0
0.26666666666666666,0.6,0.05262628191766368,1503676800.0
0.25,0.5,0.049758450362085746,1503763200.0
0.1774193548387097,0.4032258064516129,0.03832567555545244,1503849600.0
0.37755102040816324,0.5306122448979592,0.04896240200863638,1503936000.0
0.4375,0.5267857142857143,0.04742865146751103,1504022400.0
0.5048543689320388,0.7087378640776699,0.06054854549446595,1504108800.0
0.6741573033707865,0.5168539325842697,0.05538271112725988,1504195200.0
0.4166666666666667,0.5,0.03833773761016417,1504281600.0
0.3333333333333333,1.0555555555555556,0.0837427058201963,1504368000.0
0.2413793103448276,0.6206896551724138,0.044733350466700586,1504454400.0
0.4939759036144578,0.46987951807228917,0.048251016992791065,1504540800.0
0.45569620253164556,0.5189873417721519,0.039610925258226994,1504627200.0
0.30864197530864196,1.0617283950617284,0.06886373720172163,1504713600.0
0.4931506849315068,1.0410958904109588,0.05416829594539896,1504800000.0
0.6666666666666666,0.6190476190476191,0.056729905613566674,1504886400.0
